-6.081655,9.244250,1.170203,-3.919562,9.009407,-2.522697,-2.871804,-0.240354,8.966869,5.319750,1
-0.522214,0.575016,8.007647,-5.588671,10.094728,1.458886,-8.195697,0.669956,10.731983,1.723224,1
-1.050665,2.790298,15.002379,1.325853,6.697202,2.547727,-1.068180,-1.907619,7.433861,-4.715725,1
6.040345,8.220517,5.032187,-4.958660,1.024242,2.843350,-1.380702,-1.061232,10.008298,-5.590330,1
4.559658,0.592675,2.754904,2.453320,8.217591,1.568741,-9.026506,1.529415,8.851945,6.340758,1
-2.331123,-0.567036,7.008370,7.743535,8.242668,6.736254,-1.240773,0.893679,11.232349,3.551158,1
-2.169196,4.631069,14.093398,-0.765096,13.417173,-3.100281,-3.840619,6.145156,7.931823,-2.206237,1
7.756382,10.522293,8.802434,1.422582,14.733660,-4.076601,-8.897021,-9.409636,10.719032,-6.477422,1
4.503565,-5.474774,7.885779,3.127508,11.506973,-8.331143,-7.853294,-7.593194,3.102793,4.306275,1
-6.136520,8.005792,8.258606,1.868309,17.181232,0.851450,-0.165485,2.908910,3.425913,-2.812990,1
3.084805,9.998703,4.929442,-3.731267,13.298280,-3.860216,-5.772069,-1.438054,5.583357,7.600128,1
1.743989,-3.991106,12.292823,1.595936,4.257644,5.897644,-4.939702,-1.526642,15.971279,-6.611109,1
-3.653316,5.019019,4.344098,1.982815,4.110047,-2.214936,0.264922,8.345414,10.062337,10.441414,1
-0.692349,3.198294,7.739930,5.029509,5.942174,0.455830,-2.013994,0.290853,7.460554,0.180969,1
4.600208,2.865919,7.708845,2.964107,7.454381,-6.684801,-8.075171,7.398979,14.357327,6.152670,1
10.177605,2.765590,11.751795,5.389007,12.660490,-0.075640,-6.194935,6.588287,8.857612,-6.397428,1
-7.404591,0.916445,9.858205,3.505445,15.488207,-2.008793,-6.870201,-3.337147,12.020180,-6.719422,1
6.964028,-0.782219,10.326758,0.631275,13.765706,-4.724706,-6.135928,-2.465201,7.595886,-4.458347,1
3.548602,9.399457,0.962052,-3.077441,10.491028,0.967917,-0.382844,4.607668,6.297406,8.977210,1
-2.951916,11.183047,12.943671,0.791515,5.293628,4.496948,-0.061009,5.754464,12.808221,13.098291,1
3.477327,-0.597026,7.153002,8.440840,7.920575,-0.477202,-0.925244,4.134364,9.305969,-3.625486,1
8.308021,6.343596,8.682806,-2.794662,7.107273,2.317579,-12.485072,-2.450932,8.338424,-6.931880,1
8.561302,-4.647262,3.686560,-2.403650,12.519456,-2.359220,-10.133458,-4.959202,9.748239,-4.623321,1
5.158827,2.964199,9.412302,-4.022672,9.340504,-6.036415,-3.953084,-3.639081,12.046268,0.935267,1
0.512598,-0.940173,-0.396031,6.958735,19.978301,-4.609571,3.402179,3.040989,6.367830,3.980100,1
0.577612,4.799540,5.885219,-0.998631,9.183431,-2.993355,-7.884138,3.803133,19.100285,3.590307,1
-2.544526,5.621781,10.857966,-3.061691,13.144307,6.831212,-6.112292,-2.785034,16.527807,-3.426788,1
-1.599896,1.792799,6.691263,-1.554920,8.157012,-4.418628,-1.601928,-1.481738,12.197904,-0.961635,1
-2.380334,4.501530,8.461819,2.474523,7.785548,7.403430,-4.259698,-6.534339,12.290248,6.662710,1
3.948958,-0.494604,9.569569,-0.489072,9.534573,3.262456,0.076387,-3.593037,7.537998,-4.104583,1
2.307673,-1.790727,6.306780,0.644740,14.317439,2.367327,-1.663623,3.070099,5.458925,-0.334043,1
-8.975243,3.004610,1.341840,5.143505,10.835939,0.307889,2.193364,1.321454,15.504449,6.241006,1
-1.229073,10.429405,9.030958,2.851705,13.743745,3.667731,-2.346225,3.213620,3.646289,-4.765271,1
0.319081,-0.573107,9.281756,6.319327,7.631554,0.981737,-7.847886,2.754857,12.966695,-3.344940,1
2.214710,-1.004476,7.373061,-8.616340,13.393342,-0.210685,-5.710650,2.086452,7.179092,2.611279,1
3.188247,5.131768,12.345874,-2.859867,7.961971,-3.058651,-5.308528,-0.038479,9.872005,-4.761276,1
9.113664,0.217198,8.066549,4.842437,4.843208,-2.844891,-2.583882,-1.703549,9.847842,-3.525666,1
1.570072,0.000774,4.781758,0.512395,9.692122,2.238631,2.616435,-2.735004,6.809231,4.726594,1
-3.356456,-2.619375,5.017980,7.595372,13.293361,-0.654630,-4.307375,0.297301,10.732830,0.945613,1
-4.590210,4.089090,7.436676,4.907558,5.520502,0.774586,-6.181024,-4.601581,16.176104,3.319841,1
2.446942,6.689547,4.972636,1.989895,9.723674,-0.565955,-0.447205,-4.062367,7.110946,8.249681,1
0.357548,-0.286722,6.140289,2.279706,15.415141,4.758999,-0.963435,-0.958520,11.544959,1.861091,1
4.886335,3.686120,3.472284,-4.845815,19.488712,-2.082812,-5.574610,-0.919765,5.751966,-7.411853,1
-0.867316,11.485267,7.213018,1.045527,11.066067,1.393639,-11.554812,0.627773,3.995306,4.320598,1
4.100075,1.993159,10.639605,4.210010,12.003183,-6.365257,-11.720441,2.979335,14.447131,3.946969,1
-6.209682,0.861003,5.204771,-0.197254,12.446620,0.531480,-6.026969,-0.478546,4.165981,4.200136,1
0.032419,1.481872,5.155679,0.136877,7.983371,-9.897179,-2.999149,-2.675126,9.385332,2.031508,1
5.627433,-4.130979,14.814801,6.805070,8.729091,-4.007903,-13.789431,3.983682,7.686513,-0.909359,1
1.351762,1.873758,3.547702,1.677462,6.823579,2.264930,-7.225230,-2.298249,9.673446,-8.631702,1
0.756192,9.857143,14.522885,0.357973,13.537904,-2.262047,-6.076198,2.457009,4.872851,1.810419,1
11.052149,-4.372848,5.860996,11.258663,7.336204,3.601232,-2.130014,-2.293298,10.929947,2.625641,1
2.511792,-1.657951,20.132695,-0.451912,22.365908,1.259497,-5.137998,-5.604417,3.006248,3.210005,1
3.847282,3.073616,13.603915,5.494844,17.200757,2.459163,-9.262761,2.231283,9.823956,-1.500969,1
-1.216640,3.171059,14.818698,-0.632431,3.520113,1.145626,-11.882448,-7.156014,12.214527,5.038653,1
-3.554147,0.844828,10.208024,-1.801228,-1.422823,-1.973566,-5.071604,-0.053338,15.678328,2.787407,1
10.346713,-2.390060,13.146444,-3.648922,8.480800,-0.540297,-12.126086,-5.677292,7.867751,-4.051061,1
-4.301663,3.009987,8.784320,2.743323,10.423647,1.636997,-7.617423,-1.950566,4.608167,10.436326,1
-1.229723,2.844200,15.385321,-1.399181,11.364447,-1.686032,-2.801668,-6.508702,8.292032,-0.541139,1
0.165068,8.398617,3.305756,6.475778,13.863491,4.336717,-7.458695,2.917492,13.992378,-5.698810,1
-7.036055,4.397203,14.297331,-3.657204,8.916741,5.135411,-2.725893,-2.531657,9.533560,2.646172,1
3.677553,-1.618410,12.501020,7.204308,20.709340,6.131505,-7.674229,-1.010045,9.267998,-3.660823,1
4.868649,0.230436,9.813602,-4.285271,13.268845,-3.531077,-6.675830,-2.762427,3.009350,-5.323527,1
-1.167508,-7.738282,12.894678,-0.330014,10.099268,0.197967,4.628735,1.547245,8.460632,0.548283,1
-5.576815,-1.035743,9.093580,-3.495151,10.866063,-11.453808,-7.632542,-1.588337,3.361689,0.305139,1
2.906447,1.261258,9.524249,7.874855,10.899277,1.007271,-7.253961,-7.254607,9.586395,-1.756853,1
3.296170,3.537679,8.197810,-3.355986,6.941998,-1.571823,-3.459160,1.416835,3.691756,-0.298236,1
0.892640,-2.412207,19.087387,-10.564203,14.083076,9.980167,-5.006993,-0.383434,8.983890,1.528929,1
-4.478543,1.469325,8.513519,2.268722,14.210609,1.472169,2.657757,-2.238534,16.967514,9.937922,1
9.708785,4.237542,10.052022,0.543598,14.220073,-3.945047,-9.592691,5.647051,4.331785,-4.615240,1
4.291593,6.013188,7.666459,4.707502,7.567004,-4.998342,2.299329,3.637494,9.772409,-4.948834,1
5.680577,0.205955,5.963488,2.578828,11.359962,-6.044267,-12.036813,-1.165006,11.428519,-2.538053,1
1.685772,-8.890337,6.895659,-5.413241,10.554623,3.629702,-2.673175,-4.885135,10.973041,-6.825774,1
0.173827,3.520403,12.994268,1.269161,13.640416,-4.283679,-8.786721,-7.567038,10.137942,-2.976166,1
-8.958477,7.884655,9.579877,-2.588592,8.433888,-2.458905,-0.732112,-4.815740,8.727057,4.735231,1
7.021902,-0.096123,12.685618,3.786603,13.128754,-3.858629,-14.795442,-3.928296,15.761138,-0.631535,1
0.297483,0.756000,3.767651,0.924003,13.248399,0.671339,-3.944214,-0.963306,15.884832,2.167034,1
-4.577159,7.169956,6.478194,-8.444886,19.845603,-0.358226,-11.187033,1.325214,9.924247,-3.970610,1
2.928705,6.090914,8.726619,-0.330714,3.350477,-3.259470,-4.028694,-2.693857,9.796432,-3.267878,1
6.308255,-3.650567,4.596496,8.009750,12.010692,-5.461105,-3.364894,-2.495568,7.421188,-5.310184,1
9.434750,3.378456,6.246904,-1.180660,18.731806,-7.173669,-0.387490,-4.124337,16.556681,-4.325748,1
4.259800,6.267397,6.230961,3.531098,11.073594,-0.279349,-3.933911,-0.763355,6.179721,-2.537862,1
2.835889,-1.563936,9.772144,-4.281112,6.690965,1.607174,-4.770101,-4.256268,9.780588,-1.509307,1
2.011423,2.690156,3.712328,-2.250900,11.237524,0.505435,0.456557,2.271892,6.149907,5.237482,1
-5.040204,7.502510,3.530516,5.497259,11.504291,0.559697,-5.976342,-10.644863,9.606058,-0.043831,1
0.547597,8.107154,10.817865,3.140582,5.110547,1.496131,-4.513224,-7.416063,4.603334,-2.906230,1
2.891109,2.938915,13.218263,3.156545,7.374803,-1.204438,-7.640832,4.998589,9.160199,0.564039,1
-2.158267,-0.723151,4.714876,-0.298614,10.794600,-5.283659,-5.170510,3.998930,8.072070,-1.200321,1
-0.882336,3.718620,11.979427,-0.993987,9.294500,1.603074,0.638227,-4.936981,5.910440,2.809249,1
3.952416,3.525971,12.997846,3.484541,15.970426,0.150765,-8.993521,-6.614423,9.195069,2.154313,1
3.538124,-2.053517,6.463683,8.584345,9.014019,-2.093062,-9.791095,-4.508072,6.019622,-6.455886,1
-4.378178,6.212326,14.107840,-2.453044,6.659120,-5.436282,-2.160866,-1.413582,5.606832,-2.590698,1
-6.415165,-2.276474,6.338166,2.471064,12.089588,-8.240904,-2.376348,-5.279149,10.542688,3.786877,1
0.651719,-0.540731,2.036768,-0.563576,3.183145,-2.775582,-0.214982,6.084936,9.368219,2.707774,1
-1.485045,-0.931653,9.413880,6.958552,6.405506,1.717923,-9.550863,-4.469239,7.474323,3.295714,1
-1.824161,0.504112,2.727953,-5.358145,8.860628,4.207498,-0.208465,1.445251,4.497315,7.494655,1
-3.633224,-1.778962,3.834190,1.169692,12.188242,5.067207,2.326487,1.783377,11.402285,8.156005,1
3.691824,2.293513,11.877796,8.539389,7.169069,-10.401165,-7.271278,-3.422529,20.541236,0.663735,1
-7.103005,9.002896,3.615307,5.316606,15.463758,-2.831463,-0.615343,-9.194806,7.966897,-3.719386,1
5.608590,1.837480,11.744430,6.044511,15.670459,-3.552739,0.455515,-2.058388,10.647730,-3.254054,1
1.446405,1.887131,7.456807,0.110145,8.301854,5.878448,6.731035,0.130859,7.701614,8.919119,1
-2.523698,7.034910,5.069901,-1.100664,18.308819,-4.477543,-1.587738,0.945172,7.573789,-4.420816,1
-0.690351,1.888854,8.719051,8.397159,7.253059,2.587990,1.921448,-12.084101,12.132458,-7.818302,1
3.462239,-1.333518,4.914071,-5.754776,16.163830,6.199483,1.101811,1.050833,11.187131,5.252785,1
-1.191543,5.657952,6.190759,-1.099063,9.726609,5.290527,4.601661,-0.143699,9.912284,6.118221,1
4.625511,3.175534,4.217232,4.764242,3.250940,-3.511809,-5.703798,-2.734886,7.885754,-9.012382,1
6.626332,-1.532015,13.596066,2.446594,10.523989,-0.869439,-0.404666,-8.778221,5.229185,-1.399319,1
4.815343,0.851461,8.220532,4.209931,9.914911,4.475920,-7.552255,-3.937213,15.786148,-9.587712,1
-3.001737,3.671272,6.185824,5.604711,15.135392,-4.403720,-4.920913,4.516302,8.803318,1.450196,1
-4.867943,-3.538046,10.605059,-4.710740,23.261640,-9.133501,0.179409,-0.516510,13.299205,1.258396,1
-6.744167,7.255712,4.772394,-6.447967,11.347583,1.497924,-3.314917,-2.817266,5.181419,5.608946,1
-5.161590,1.714539,6.474732,0.797122,6.912046,6.034245,-5.089575,6.136225,11.674797,2.590558,1
7.315834,1.514541,11.185512,1.648640,15.293330,2.194578,-0.510851,-1.087199,12.964793,-2.760188,1
4.361060,1.818048,10.372217,-1.364567,10.855371,-5.833737,-8.611008,-5.000435,10.158035,-7.027567,1
0.246104,5.326498,10.874475,-2.724367,11.247355,0.495533,-3.275202,-3.478092,8.939434,9.104424,1
-4.796112,8.303163,4.599793,-0.972777,17.559622,3.557901,-1.858541,2.379441,5.682417,-0.644092,1
6.698951,6.180528,5.902425,2.553819,11.268658,1.678436,-2.310942,-3.806538,3.772374,-5.656498,1
1.627620,-0.060510,12.596634,-3.724401,9.619038,0.711993,-4.841858,-1.544768,7.112506,-9.564076,1
-3.003156,11.664555,3.683427,0.614063,7.787708,-0.972748,-8.384573,-6.884204,8.803730,-5.052363,1
-2.058750,2.662814,3.734865,-2.664030,8.897320,4.989036,-8.040711,-6.575566,8.337278,3.585545,1
4.519990,-6.460897,7.709957,4.683685,6.268173,-3.070844,1.674159,-0.071320,6.290074,7.963141,1
-3.388538,3.029315,8.624676,-4.245143,13.318302,-2.356773,-0.084264,0.656473,12.043859,-3.398788,1
2.672353,-2.800668,10.085096,1.071616,15.445509,6.885665,-7.908329,-4.308553,14.081803,-2.345340,1
4.302468,8.822916,7.962841,7.137005,11.033667,1.532432,-5.365056,0.692257,10.786125,1.026825,1
-7.932663,6.267617,6.953037,2.931775,11.488174,-2.981532,0.495336,-3.610505,9.559458,-1.156616,1
2.540420,7.380559,9.097823,-3.244940,10.008230,6.177012,1.709928,4.787445,9.893249,3.259143,1
-6.305540,7.147913,11.143104,-0.580061,18.796831,8.812491,-4.510521,-3.609194,4.874608,1.196532,1
1.358748,9.836673,9.799695,1.774124,17.917929,2.516897,7.358958,3.714504,18.448955,0.618135,1
-7.558630,1.265143,-3.043959,-0.757828,7.176742,2.230186,-8.009347,2.777549,14.691792,-1.240827,1
3.905138,0.644835,11.974490,0.592890,10.091383,-4.191069,-9.875482,-9.523874,13.950591,0.042235,1
-2.113768,-2.979836,7.844823,-5.516459,12.191488,-2.005678,-2.960661,0.295758,11.316246,4.329754,1
7.564322,0.273916,11.288937,-0.169832,11.699838,-3.814954,-6.217826,-5.420804,13.321092,-4.233725,1
3.617533,-4.143394,9.847073,0.752474,14.377475,-0.313886,-4.222852,-5.853300,11.698306,-6.611731,1
7.988533,8.656348,6.405978,4.835354,8.652822,-0.158300,0.011619,-12.192558,13.388382,-11.946466,1
4.045676,-0.917945,13.015331,-0.488145,8.711776,0.600278,-1.184023,-2.051533,9.453798,1.068580,1
0.020972,0.012075,4.746336,6.299601,6.385427,4.147177,0.453747,-8.155994,12.069851,12.429162,1
-1.600591,2.397633,13.803085,2.285787,17.854266,0.456002,1.139307,-1.594580,6.753311,5.837702,1
4.705691,0.438741,11.952743,3.975857,17.996389,-2.757449,-9.616175,-8.525250,0.963765,-1.078498,1
2.493762,4.091940,9.013859,-1.068048,11.534373,1.210534,-7.427307,0.835696,9.956260,7.185042,1
-0.250779,1.567984,6.174861,-2.789377,15.766375,5.204562,-8.464478,-6.470513,6.070215,0.167901,1
-0.179703,2.360536,12.206242,-3.155026,8.988281,-1.323410,0.074674,4.667138,0.540450,-2.759093,1
-9.559945,1.490073,6.491110,1.209231,11.694328,-2.650218,-1.840457,-1.577765,8.831299,0.845276,1
-0.719397,8.154686,10.055347,-2.514556,13.744628,-7.752862,-3.113819,-8.248374,12.386608,2.514334,1
3.227651,2.681725,6.944445,5.178590,14.261796,-0.073053,-8.762219,-2.537494,4.686483,-4.046094,1
-1.225834,9.344032,12.060813,0.036328,9.720540,-1.097771,0.436937,6.518231,8.458768,1.757469,1
-8.810040,1.668800,0.474946,1.773726,10.699821,1.268577,-5.122888,-2.109919,10.680987,6.452301,1
-0.292310,-5.577029,-0.028244,2.280409,5.878809,-3.239691,-5.148444,2.833470,12.476688,9.281968,1
1.252732,-4.260006,8.556838,1.085489,9.961208,1.459091,-7.177839,-4.537070,10.438889,-1.698461,1
6.855524,4.437078,4.903916,-7.309934,9.399939,-1.060472,-2.533136,-2.435143,2.261294,-7.711055,1
3.353456,5.981186,10.697003,-3.083851,18.393037,-2.811644,-8.458123,-4.888120,15.655505,-2.716345,1
0.057146,4.572866,5.608583,0.785745,10.713736,-3.449314,-2.734766,-4.880835,2.874616,-4.213180,1
0.585243,0.904127,7.978823,7.362917,6.839177,-2.526167,-3.880601,-4.195952,14.460507,1.838924,1
-3.434381,7.641446,3.445013,2.534872,18.431187,2.664454,2.084818,0.630047,11.061308,1.574855,1
4.166660,9.231572,9.563645,-1.338476,7.442606,-1.405539,2.220999,-2.556981,5.704838,-0.558422,1
2.004968,-1.520155,4.927747,3.975268,10.452131,-7.157335,-4.214270,-5.972442,14.947439,-11.335731,1
-6.896470,4.553346,12.212143,0.299558,9.799674,-2.690754,-1.553054,5.263293,10.007542,6.213781,1
-6.662518,12.203330,10.395310,-2.279196,14.963090,2.736688,4.620923,-2.247025,10.113373,1.905208,1
-6.445402,5.001032,7.340018,1.407013,11.706326,-3.629363,-1.826089,-1.705572,2.634707,3.295427,1
-0.088355,5.265000,2.747250,4.839929,11.359278,6.049827,5.675881,-0.020969,9.370134,1.588185,1
0.712370,-1.879048,2.640029,3.285960,11.502605,6.171183,-6.090365,-3.015600,4.693651,0.342396,1
1.426350,-6.167144,9.701587,2.739156,10.015216,-1.591593,-7.778507,-0.368518,5.353450,-2.038485,1
-2.554930,-1.312905,7.837416,0.948737,12.380907,-6.602373,-5.588210,1.657799,8.961546,-5.300332,1
1.407288,0.152787,4.052908,-1.795346,16.669353,2.090261,2.497961,-0.325805,7.655462,1.804068,1
8.759727,-4.682136,14.001460,-0.510686,9.370398,2.253125,-0.173682,-3.427312,14.071190,-2.262807,1
-2.711942,-0.876291,11.569332,-1.828774,21.563746,-4.228716,-6.781551,-7.041275,11.379618,-6.922559,1
-0.534153,6.021005,9.196794,-3.547741,17.611855,4.187786,-8.046059,3.439162,12.254520,2.639476,1
0.401706,7.060467,7.016810,2.948273,13.990027,-2.860174,-0.795340,-5.468464,4.065066,0.677896,1
1.579326,1.469901,8.593497,-1.590429,10.473611,2.028683,-0.249279,-3.524591,12.280780,3.962468,1
-0.276367,3.627887,9.996007,2.385820,8.340840,-4.598973,-2.864336,-2.061345,10.406187,1.872991,1
3.923138,4.656851,11.457198,7.485124,8.370185,-2.917522,-7.308035,3.835415,17.852723,0.462373,1
-0.702647,6.118727,4.607951,3.585816,16.900857,-0.124166,2.062865,-7.503907,9.236992,-2.105659,1
-3.013581,5.245027,0.504538,3.213876,13.523637,-3.153944,-4.780611,0.972445,6.041850,6.796820,1
-2.529292,4.517055,2.759113,0.049099,11.573564,4.573394,-7.232320,-1.390451,7.551103,10.072112,1
-11.043741,-0.573982,0.830137,-1.043671,3.650125,-1.859861,5.273184,0.514972,11.015358,-0.195063,1
4.758380,2.356031,8.258908,-2.429379,9.151307,1.620974,-3.014821,4.924858,8.283389,3.250372,1
-2.820556,-5.860500,15.074089,-0.103895,7.119793,2.887396,-7.920942,-5.430174,10.269399,-2.138879,1
-2.836700,8.569698,4.987434,0.032955,18.011206,5.299960,-7.950342,3.661947,11.391734,0.361391,1
3.996300,0.933128,14.550174,-2.068221,8.415486,-3.361269,-2.412955,-3.974867,6.321707,-1.670340,1
-11.039301,1.908208,1.383336,-4.760803,15.102821,6.055900,-0.982593,4.997010,10.135310,0.761864,1
0.578869,5.018948,11.922858,-3.043193,9.815351,3.928468,4.904586,-0.175248,5.006306,4.530225,1
6.779756,-1.607116,5.910463,3.826857,15.904391,1.401133,-11.898964,-6.033050,10.387449,-5.558343,1
-3.431027,6.174895,-0.539500,2.101922,10.116724,2.771651,2.533311,4.618057,8.128375,1.635138,1
-2.449718,3.187960,0.387616,0.953448,11.396340,-1.703460,-3.814959,3.670972,8.490905,3.000037,1
1.046346,8.356141,6.760002,7.307995,12.837534,1.140592,-9.468711,-6.738531,4.330130,-2.045764,1
-4.822618,3.810661,2.504502,-8.827501,8.659557,-1.326395,-2.761782,-2.243374,7.644043,5.955813,1
-6.150389,4.068438,9.072991,4.842689,17.473889,-1.292426,0.601738,0.905377,9.886300,10.116145,1
-4.675403,4.393751,6.468260,-1.837563,11.242182,-1.400944,-0.598934,-1.556526,14.879726,-3.330997,1
-0.298613,0.905069,8.836044,3.416086,14.430174,7.774011,0.693892,-1.924632,13.260921,-1.970136,1
-1.983960,4.994256,10.972916,-5.440418,5.957731,2.944500,-8.578303,-0.560868,2.269942,3.364247,1
-3.188948,-2.358389,7.544633,-3.177676,10.620211,6.102904,3.613348,-3.668746,9.125533,7.555953,1
-6.713643,0.862540,6.915858,-3.029699,15.843195,-4.813869,1.347077,12.955488,16.055123,11.491315,1
-3.110432,6.340869,14.960493,-2.838663,11.722399,-3.191114,-7.067310,6.979836,8.010585,2.291159,1
-5.052875,5.356996,8.579720,-4.296395,10.075276,-0.121947,2.965064,6.730023,12.465512,8.966783,1
6.301024,-2.703831,12.564600,-0.100884,5.846547,-3.040129,-4.575967,-0.769236,7.822741,-3.626970,1
-0.313542,6.832577,13.872822,-10.517695,12.441039,-0.195908,-0.719662,-2.858102,8.756113,4.198632,1
-1.141932,-4.582184,14.713183,-2.016073,15.319673,1.580425,-3.656609,-7.299185,11.510748,-4.195904,1
-0.847520,8.133122,9.731847,-1.159466,10.915781,-1.426459,-3.198016,-7.708263,4.303565,4.661654,1
5.604523,-7.479305,2.376872,-0.638844,16.675545,0.183402,-9.360388,-10.432055,8.107427,-3.022525,1
6.935629,5.351868,8.259894,0.087231,2.863511,1.095315,1.523253,-3.974667,12.521995,-3.931020,1
5.180692,2.306810,12.535361,1.463110,2.925398,-2.560943,0.933401,-3.452207,8.962055,4.273207,1
1.168003,3.777595,11.269557,-4.362179,8.446077,-0.124367,-11.266195,-4.738367,12.246463,-0.549044,1
-6.763571,5.912552,7.599897,-2.976598,8.590426,7.248860,1.628736,2.218403,14.422547,-0.270140,1
1.628758,-9.621732,7.618414,5.541623,11.595639,-2.098445,-5.257966,-4.961954,9.471518,-3.667213,1
-6.072792,1.739953,1.802797,0.058336,6.939126,3.606064,-6.198145,-3.032482,9.970705,2.426953,1
5.229177,-1.159428,3.862199,3.103187,21.334142,-3.124926,-8.727462,-3.480351,14.854443,-2.358879,1
-1.501450,-4.217107,9.080612,-4.389061,7.928860,2.160074,-5.516210,-0.009753,18.275248,3.271243,1
-3.631192,-2.260164,9.953759,0.814254,9.337679,9.380465,-7.691427,-1.872856,4.522155,0.442996,1
7.891131,-4.156076,11.389706,-0.687007,14.839890,-4.573522,-4.979205,0.593491,6.834820,0.193565,1
-5.380411,1.666314,6.203814,4.406843,9.155194,-1.399846,-1.132732,-0.513479,13.182746,9.386435,1
1.732457,2.383845,4.385492,-4.863456,11.270025,-2.540681,-7.401359,2.775849,8.790097,-4.888998,1
-4.096616,2.340141,8.238658,3.822065,17.021890,-0.260508,-4.035579,-3.266895,15.785879,-6.328472,1
-4.422570,4.542659,1.455616,0.467244,10.703065,1.666475,-1.275508,-2.102539,4.244065,11.901748,1
-2.770395,4.971581,3.047330,4.790472,5.895833,0.240077,0.717262,8.575746,8.154948,-3.649854,1
2.394471,-4.880258,12.961934,-0.876067,11.947044,-2.766837,-2.436331,-4.985357,0.425534,-6.967381,1
-4.431522,4.280122,5.186805,-5.238580,9.126847,7.757317,-3.250759,0.279955,15.840626,-0.447927,1
-0.119396,5.674471,13.121155,4.402754,5.921869,-2.953886,-1.693265,-3.381468,13.739089,6.052461,1
-3.087820,13.499196,3.274415,-5.599306,12.296794,-1.175448,4.892355,10.811331,10.449239,13.605703,1
